Label,lumMean,lumSD,area,lwMean,lwSD,mwMean,mwSD,swMean,swSD,vsMean,vsSD,dblMean,dblSD
pofadder_olivacea_x/1992_1995_a2a,0.246282241,0.049806293,5454,0.246282241,0.049806293,0.123097108,0.035559158,0.082901024,0.028583147,0.075211160,0.021000657,0.152584465,0.037635262
pofadder_olivacea_x/1992_1995_a2b,0.271116465,0.091981059,8463,0.271116465,0.091981059,0.161222529,0.075396557,0.106002155,0.061534852,0.081601466,0.040271682,0.184822763,0.076877646
pofadder_olivacea_x/1992_1995_a3a,0.330168795,0.038680945,6294,0.330168795,0.038680945,0.166351548,0.034154301,0.120163190,0.028718321,0.103430812,0.019267451,0.207010710,0.032602764
pofadder_olivacea_x/1992_1995_a3b,0.319546608,0.054010681,4979,0.319546608,0.054010681,0.178476124,0.047740443,0.122910998,0.034302046,0.100387013,0.021830430,0.211288593,0.046493876
pofadder_olivacea_x/1992_1995_b1,0.435336053,0.155213529,261088,0.435336053,0.155213529,0.365405361,0.143451056,0.316797214,0.129803012,0.268800900,0.103219973,0.379491857,0.144874617
pofadder_olivacea_x/1992_1995_b10,0.323353444,0.091099374,95715,0.323353444,0.091099374,0.244345067,0.081935591,0.204516766,0.075040456,0.181331287,0.058576531,0.261716278,0.082552926
pofadder_olivacea_x/1992_1995_b11,0.276722642,0.086898211,294552,0.276722642,0.086898211,0.239981129,0.086620230,0.217639038,0.084646762,0.196630786,0.064107753,0.247126953,0.085661436
pofadder_olivacea_x/1992_1995_b2,0.303324861,0.100671593,42216,0.303324861,0.100671593,0.232083090,0.085388333,0.190638232,0.077368605,0.164449461,0.056118438,0.246739469,0.087795544
pofadder_olivacea_x/1992_1995_b3,0.204433364,0.093203394,69109,0.204433364,0.093203394,0.134468260,0.085860046,0.101679867,0.078276719,0.092341673,0.058696595,0.149322718,0.085809722
pofadder_olivacea_x/1992_1995_b4,0.665094264,0.074736139,103941,0.665094264,0.074736139,0.546925874,0.082908837,0.471448104,0.085076348,0.387183231,0.069722595,0.572524524,0.079762169
pofadder_olivacea_x/1992_1995_b5,0.488849403,0.111770008,194220,0.488849403,0.111770008,0.385091393,0.123397684,0.326822601,0.119660901,0.274295831,0.096290112,0.407884606,0.117992694
pofadder_olivacea_x/1992_1995_b6,0.428895516,0.118099815,200978,0.428895516,0.118099815,0.375255837,0.111166222,0.357524136,0.107029709,0.324956440,0.083960353,0.388352067,0.111879157
pofadder_olivacea_x/1992_1995_b7,0.331532693,0.149946248,75351,0.331532693,0.149946248,0.274630807,0.138405259,0.238911235,0.128089108,0.206779101,0.087422073,0.286101020,0.138768124
pofadder_olivacea_x/1992_1995_b8,0.417681074,0.063558346,156438,0.417681074,0.063558346,0.308217635,0.065989372,0.252306464,0.062559933,0.212339245,0.046300757,0.332540647,0.063808683
pofadder_olivacea_x/1992_1995_b9,0.450235410,0.121727935,200302,0.450235410,0.121727935,0.359767710,0.114652541,0.310282501,0.105314485,0.265769962,0.086118720,0.379663730,0.115097067
pofadder_olivacea_x/2004_2007_a1a,0.117179068,0.036532196,21885,0.117179068,0.036532196,0.069100235,0.022135111,0.059514991,0.017981472,0.065459338,0.013134278,0.080462092,0.024647144
pofadder_olivacea_x/2004_2007_a1b,0.084681945,0.025701997,17765,0.084681945,0.025701997,0.063405161,0.019275559,0.056257788,0.017622367,0.061384394,0.012228703,0.067215305,0.019657480
pofadder_olivacea_x/2004_2007_b1,0.507880440,0.074206060,90217,0.507880440,0.074206060,0.342171032,0.074940104,0.264309446,0.071298424,0.214374913,0.055319325,0.380233021,0.072851888
pofadder_olivacea_x/2004_2007_b10,0.431206243,0.059024627,7456,0.431206243,0.059024627,0.327464201,0.059843124,0.270374236,0.059553828,0.220777714,0.041343292,0.349954101,0.057963395
pofadder_olivacea_x/2004_2007_b2,0.316705266,0.097518287,238323,0.316705266,0.097518287,0.205704014,0.069740460,0.156933290,0.053457150,0.135482509,0.035304300,0.230956377,0.074201376
pofadder_olivacea_x/2004_2007_b3,0.109414944,0.051025357,60800,0.109414944,0.051025357,0.076356478,0.034845732,0.057497884,0.027162877,0.058577190,0.017501893,0.082192756,0.037432869
pofadder_olivacea_x/2004_2007_b4,0.209432848,0.053488546,134604,0.209432848,0.053488546,0.098760155,0.031103830,0.069460390,0.022514802,0.068529718,0.014945091,0.126011049,0.034802081
pofadder_olivacea_x/2004_2007_b5,0.191284332,0.021239028,6358,0.191284332,0.021239028,0.119522601,0.019625487,0.088537378,0.017194431,0.080347883,0.012713325,0.135212069,0.018672467
pofadder_olivacea_x/2004_2007_b6,0.618018905,0.117872519,59029,0.618018905,0.117872519,0.487383222,0.113680088,0.422532304,0.113709931,0.351526297,0.095571880,0.517522465,0.114052658
pofadder_olivacea_x/2004_2007_b7,0.204418944,0.069140788,34490,0.204418944,0.069140788,0.118692610,0.048664670,0.091400922,0.040794981,0.088394099,0.026378325,0.139058219,0.050999688
pofadder_olivacea_x/2004_2007_b8,0.368627831,0.131267133,2054445,0.368627831,0.131267133,0.264657386,0.105033383,0.218364493,0.091203601,0.189293936,0.064602526,0.288482192,0.107673844
pofadder_olivacea_x/2004_2007_b9,0.349991720,0.080836828,33574,0.349991720,0.080836828,0.296372719,0.074259374,0.268559768,0.075887829,0.250435382,0.057561968,0.308200214,0.075422719
pofadder_olivacea_x/2004_2007_c1,0.133062309,0.037064187,5109,0.133062309,0.037064187,0.065534854,0.022843067,0.047154742,0.016601668,0.051725002,0.010731361,0.081589367,0.024764442
pofadder_olivacea_x/2004_2007_c2,0.134009400,0.028253470,9255,0.134009400,0.028253470,0.084978599,0.016830494,0.061183860,0.011834123,0.061964500,0.008019559,0.094878193,0.018437091
pofadder_olivacea_x/2004_2007_p1,0.507880440,0.074206060,90217,0.507880440,0.074206060,0.342171032,0.074940104,0.264309446,0.071298424,0.214374913,0.055319325,0.380233021,0.072851888
pofadder_olivacea_x/2004_2007_p10,0.368627831,0.131267133,2054445,0.368627831,0.131267133,0.264657386,0.105033383,0.218364493,0.091203601,0.189293936,0.064602526,0.288482192,0.107673844
pofadder_olivacea_x/2004_2007_p11,0.368627831,0.131267133,2054445,0.368627831,0.131267133,0.264657386,0.105033383,0.218364493,0.091203601,0.189293936,0.064602526,0.288482192,0.107673844
pofadder_olivacea_x/2004_2007_p12,0.368627831,0.131267133,2054445,0.368627831,0.131267133,0.264657386,0.105033383,0.218364493,0.091203601,0.189293936,0.064602526,0.288482192,0.107673844
pofadder_olivacea_x/2004_2007_p2,0.316705266,0.097518287,238323,0.316705266,0.097518287,0.205704014,0.069740460,0.156933290,0.053457150,0.135482509,0.035304300,0.230956377,0.074201376
pofadder_olivacea_x/2004_2007_p3,0.316705266,0.097518287,238323,0.316705266,0.097518287,0.205704014,0.069740460,0.156933290,0.053457150,0.135482509,0.035304300,0.230956377,0.074201376
pofadder_olivacea_x/2004_2007_p4,0.109414944,0.051025357,60800,0.109414944,0.051025357,0.076356478,0.034845732,0.057497884,0.027162877,0.058577190,0.017501893,0.082192756,0.037432869
pofadder_olivacea_x/2004_2007_p5,0.368627831,0.131267133,2054445,0.368627831,0.131267133,0.264657386,0.105033383,0.218364493,0.091203601,0.189293936,0.064602526,0.288482192,0.107673844
pofadder_olivacea_x/2004_2007_p6,0.368627831,0.131267133,2054445,0.368627831,0.131267133,0.264657386,0.105033383,0.218364493,0.091203601,0.189293936,0.064602526,0.288482192,0.107673844
pofadder_olivacea_x/2004_2007_p7,0.368627831,0.131267133,2054445,0.368627831,0.131267133,0.264657386,0.105033383,0.218364493,0.091203601,0.189293936,0.064602526,0.288482192,0.107673844
pofadder_olivacea_x/2004_2007_p8,0.368627831,0.131267133,2054445,0.368627831,0.131267133,0.264657386,0.105033383,0.218364493,0.091203601,0.189293936,0.064602526,0.288482192,0.107673844
pofadder_olivacea_x/2004_2007_p9,0.368627831,0.131267133,2054445,0.368627831,0.131267133,0.264657386,0.105033383,0.218364493,0.091203601,0.189293936,0.064602526,0.288482192,0.107673844
pofadder_olivacea_x/2017_2020_a1a,0.255274682,0.066862866,19429,0.255274682,0.066862866,0.119618407,0.042443474,0.068225770,0.028968326,0.055733183,0.017621311,0.151218856,0.046362238
pofadder_olivacea_x/2017_2020_a1b,0.205495940,0.052797276,13767,0.205495940,0.052797276,0.097487246,0.032032838,0.054580672,0.021882408,0.047109039,0.013752723,0.122084180,0.035026182
pofadder_olivacea_x/2017_2020_a2a,0.228179649,0.068744070,15597,0.228179649,0.068744070,0.113067965,0.044700279,0.066867025,0.031032400,0.056587515,0.019196571,0.139360931,0.049032755
pofadder_olivacea_x/2017_2020_a2b,0.134859019,0.041776070,15564,0.134859019,0.041776070,0.070561894,0.025679686,0.037156108,0.019466118,0.034569411,0.012956773,0.083528135,0.028358316
pofadder_olivacea_x/2017_2020_a3a,0.156346116,0.027050967,4300,0.156346116,0.027050967,0.062940951,0.015554471,0.030983728,0.011782097,0.033327073,0.009478020,0.084695552,0.016576801
pofadder_olivacea_x/2017_2020_a3b,0.054120081,0.026844583,2525,0.054120081,0.026844583,0.026418152,0.013203275,0.006425078,0.010685010,0.011157569,0.007769448,0.030239405,0.016274997
pofadder_olivacea_x/2017_2020_a4a,0.126776670,0.036845580,7871,0.126776670,0.036845580,0.066970513,0.028616748,0.038553739,0.022258528,0.038863833,0.014144988,0.079384079,0.029282575
pofadder_olivacea_x/2017_2020_a4b,0.101887223,0.019953777,7003,0.101887223,0.019953777,0.049941625,0.011911464,0.023854081,0.008747624,0.031065203,0.013028033,0.060414294,0.012677720
pofadder_olivacea_x/2017_2020_a5a,0.005995481,0.011519520,9874,0.005995481,0.011519520,0.008137537,0.008493005,-0.005080679,0.006970485,0.002954633,0.004921730,0.003936431,0.008638254
pofadder_olivacea_x/2017_2020_a5b,0.012370017,0.013194471,6918,0.012370017,0.013194471,0.016932500,0.011434158,0.003840593,0.011165297,0.009532826,0.007625952,0.012057412,0.011047084
pofadder_olivacea_x/2017_2020_a6a,0.047021219,0.028215771,7229,0.047021219,0.028215771,0.031921704,0.019219256,0.015071751,0.015858568,0.021898762,0.011852179,0.032429781,0.020817470
pofadder_olivacea_x/2017_2020_a7a,0.033431472,0.019735398,7961,0.033431472,0.019735398,0.018246527,0.014810144,0.002556874,0.014917113,0.009584914,0.011487814,0.018818815,0.015366401
pofadder_olivacea_x/2017_2020_a8a,0.066955677,0.038613769,8309,0.066955677,0.038613769,0.040750148,0.026230103,0.023908941,0.020201532,0.028485538,0.014437943,0.044442826,0.028713994
pofadder_olivacea_x/2017_2020_a8b,0.002959318,0.016528747,3770,0.002959318,0.016528747,0.007736229,0.012922330,-0.004749807,0.012169340,0.004691315,0.008758551,0.002785983,0.013517079
pofadder_olivacea_x/2017_2020_a9a,0.023962443,0.011140455,2787,0.023962443,0.011140455,0.016973710,0.008436422,0.004289840,0.007506114,0.014718724,0.007823987,0.015540204,0.008374303
pofadder_olivacea_x/2017_2020_a9b,0.019458790,0.014304743,5905,0.019458790,0.014304743,0.014714092,0.012585250,-0.000157637,0.011020345,0.006820711,0.008007287,0.012250834,0.012475504
pofadder_olivacea_x/2017_2020_b1,0.290777462,0.057072998,129600,0.290777462,0.057072998,0.121861653,0.038941023,0.074404357,0.030207590,0.068080044,0.020694843,0.163895401,0.038467331
pofadder_olivacea_x/2017_2020_b10,0.249733243,0.091542073,24183,0.249733243,0.091542073,0.163475673,0.071504215,0.119536981,0.057455343,0.101160941,0.042501164,0.181942806,0.074878648
pofadder_olivacea_x/2017_2020_b2,0.535701798,0.086942455,612680,0.535701798,0.086942455,0.454344561,0.089468313,0.393160158,0.090665226,0.334080221,0.078418032,0.470683256,0.087507445
pofadder_olivacea_x/2017_2020_b3,0.337038539,0.101391266,51582,0.337038539,0.101391266,0.266504145,0.080799468,0.222107843,0.068783952,0.188738213,0.054726611,0.280782494,0.083826286
pofadder_olivacea_x/2017_2020_b4,0.234310319,0.069665948,90297,0.234310319,0.069665948,0.146333311,0.049748801,0.099628234,0.039036754,0.084971678,0.026408646,0.164873004,0.052096546
pofadder_olivacea_x/2017_2020_b5,0.473495697,0.109742816,126780,0.473495697,0.109742816,0.362094863,0.095540389,0.294595660,0.084140002,0.242709460,0.059909759,0.385860065,0.097046253
pofadder_olivacea_x/2017_2020_b6,0.317631693,0.094265406,594465,0.317631693,0.094265406,0.206604593,0.076150662,0.149662287,0.065831130,0.122598153,0.049299663,0.230829805,0.077217982
pofadder_olivacea_x/2017_2020_b7,0.377368892,0.048164766,12388,0.377368892,0.048164766,0.214811622,0.042844498,0.137037312,0.036662144,0.106190809,0.022918855,0.251326345,0.040492718
pofadder_olivacea_x/2017_2020_b8,0.234786954,0.074494246,12476,0.234786954,0.074494246,0.122270316,0.055622792,0.082137023,0.044414049,0.074166399,0.031762437,0.148777780,0.058532825
pofadder_olivacea_x/2017_2020_b9,0.288941395,0.125976187,363538,0.288941395,0.125976187,0.212013768,0.100798455,0.157389515,0.082035230,0.124639626,0.057556740,0.226595167,0.104264971
pofadder_olivacea_x/2017_2020_p1,0.535701798,0.086942455,612680,0.535701798,0.086942455,0.454344561,0.089468313,0.393160158,0.090665226,0.334080221,0.078418032,0.470683256,0.087507445
pofadder_olivacea_x/2028_2033_a1a,0.292715440,0.083015529,20481,0.292715440,0.083015529,0.177579444,0.069732707,0.129715701,0.056682679,0.106888294,0.034043426,0.203639155,0.070553576
pofadder_olivacea_x/2028_2033_a1b,0.256120145,0.059315108,15477,0.256120145,0.059315108,0.153975031,0.041905980,0.113633292,0.031774793,0.094247617,0.019657637,0.177025191,0.044501687
pofadder_olivacea_x/2028_2033_a2a,0.143514678,0.052862692,13353,0.143514678,0.052862692,0.085698609,0.034754458,0.056671726,0.026503838,0.054124131,0.017723567,0.097076779,0.038231390
pofadder_olivacea_x/2028_2033_a2b,0.092395196,0.028720892,5423,0.092395196,0.028720892,0.057470723,0.022549869,0.038860708,0.020881615,0.043571011,0.014248104,0.063420940,0.023108365
pofadder_olivacea_x/2028_2033_a3a,0.041780066,0.020148049,7550,0.041780066,0.020148049,0.028651651,0.015362069,0.018613182,0.016441867,0.033636200,0.020653281,0.029339196,0.016003746
pofadder_olivacea_x/2028_2033_a3b,0.076567514,0.020257178,13844,0.076567514,0.020257178,0.049435415,0.017126924,0.031355457,0.015356491,0.036837430,0.013438100,0.053167176,0.016968456
pofadder_olivacea_x/2028_2033_a4a,0.040553467,0.019903683,8219,0.040553467,0.019903683,0.032289148,0.015544730,0.023278364,0.014748481,0.033160039,0.012875252,0.031589298,0.016085562
pofadder_olivacea_x/2028_2033_a4b,0.025401128,0.018586839,6280,0.025401128,0.018586839,0.019919782,0.011397401,0.011271184,0.011366720,0.031566299,0.020154111,0.018580135,0.012570919
pofadder_olivacea_x/2028_2033_a5a,0.090630893,0.039063556,13352,0.090630893,0.039063556,0.059874556,0.030049321,0.044998868,0.028642043,0.048959665,0.020921498,0.065117876,0.031641226
pofadder_olivacea_x/2028_2033_a5b,0.071391453,0.041733341,2533,0.071391453,0.041733341,0.047366747,0.035217345,0.040056319,0.041107849,0.043858071,0.028567687,0.051460207,0.036458214
pofadder_olivacea_x/2028_2033_a6a,0.110038842,0.029670256,7442,0.110038842,0.029670256,0.072431151,0.023532447,0.051790867,0.020680102,0.047842091,0.015276188,0.078788600,0.023902051
pofadder_olivacea_x/2028_2033_a6b,0.069995070,0.017446590,1965,0.069995070,0.017446590,0.043081073,0.009928091,0.023840092,0.007411282,0.027056712,0.006204415,0.046394516,0.010873222
pofadder_olivacea_x/2028_2033_b1,0.395100967,0.091962017,32367,0.395100967,0.091962017,0.311919218,0.084092613,0.251320809,0.076730832,0.198728709,0.059053029,0.327773085,0.084065538
pofadder_olivacea_x/2028_2033_b2,0.476608362,0.104104152,66756,0.476608362,0.104104152,0.395486468,0.105145678,0.338488680,0.108039153,0.280825909,0.083838917,0.411823138,0.103632040
pofadder_olivacea_x/2028_2033_b3,0.434788968,0.085413833,709068,0.434788968,0.085413833,0.363261638,0.081990550,0.321909927,0.081275483,0.275985787,0.069179706,0.378528300,0.080667933
pofadder_olivacea_x/2028_2033_b4,0.262729331,0.064158588,123202,0.262729331,0.064158588,0.187301201,0.063511939,0.156784353,0.061880654,0.140785269,0.051659049,0.204444129,0.061736398
pofadder_olivacea_x/2028_2033_b5,0.238182926,0.082947114,71968,0.238182926,0.082947114,0.161632004,0.063156971,0.126029687,0.051439831,0.111800210,0.036603012,0.178196461,0.065840901
pofadder_olivacea_x/2028_2033_b6,0.497003917,0.167830153,430064,0.497003917,0.167830153,0.430346676,0.153038105,0.375864984,0.144555643,0.310356764,0.120289658,0.442931400,0.155742286
pofadder_olivacea_x/2028_2033_b7,0.352326668,0.101059369,297734,0.352326668,0.101059369,0.273915001,0.093119165,0.222523787,0.082279945,0.185971560,0.063891274,0.289574683,0.093242212
pofadder_olivacea_x/2028_2033_b8,0.349690707,0.062651822,3674,0.349690707,0.062651822,0.205446869,0.046241135,0.135191555,0.035506787,0.102360559,0.022377696,0.237334356,0.047477656
pofadder_olivacea_x/2028_2033_b9,0.232711252,0.047350376,33920,0.232711252,0.047350376,0.141650841,0.039039885,0.098526782,0.033405164,0.080732315,0.023624498,0.161304379,0.038808627
pofadder_olivacea_x/2040_2044_a10a,0.151168399,0.045262300,13037,0.151168399,0.045262300,0.091691896,0.027981390,0.060688407,0.021066692,0.052074960,0.014074098,0.103698851,0.031077551
pofadder_olivacea_x/2040_2044_a10b,0.140744674,0.031336732,9270,0.140744674,0.031336732,0.093325635,0.023719414,0.064383188,0.020327879,0.055309789,0.014425722,0.102073833,0.024386470
pofadder_olivacea_x/2040_2044_a11a,0.148885714,0.040416525,23956,0.148885714,0.040416525,0.089496740,0.030044262,0.057669349,0.024576240,0.049157007,0.016736757,0.101375005,0.031523299
pofadder_olivacea_x/2040_2044_a11b,0.202165613,0.050157684,17105,0.202165613,0.050157684,0.119489912,0.039302222,0.079483797,0.030412747,0.063436296,0.019736777,0.137113172,0.040508335
pofadder_olivacea_x/2040_2044_a1a,0.223494421,0.081287757,19687,0.223494421,0.081287757,0.142998367,0.059814930,0.095576271,0.045204863,0.077701836,0.032590236,0.159268505,0.063576677
pofadder_olivacea_x/2040_2044_a1b,0.144053948,0.050473882,14334,0.144053948,0.050473882,0.095760153,0.042779772,0.061346867,0.033765751,0.049507787,0.022493525,0.104098201,0.043417909
pofadder_olivacea_x/2040_2044_a2a,0.121719670,0.059402497,12494,0.121719670,0.059402497,0.081514918,0.041073130,0.052878698,0.030773735,0.046762203,0.020088528,0.088218121,0.044394689
pofadder_olivacea_x/2040_2044_a2b,0.069259326,0.012310547,5366,0.069259326,0.012310547,0.046507832,0.009881084,0.025115016,0.009056780,0.026533901,0.007054155,0.049001521,0.009892542
pofadder_olivacea_x/2040_2044_a3a,0.158070488,0.080957360,17808,0.158070488,0.080957360,0.106047668,0.056585385,0.074160349,0.042397957,0.063038734,0.028408755,0.115812942,0.061355705
pofadder_olivacea_x/2040_2044_a3b,0.091575105,0.024485746,14666,0.091575105,0.024485746,0.061551017,0.017238544,0.039819250,0.014470159,0.038647994,0.010265703,0.066093715,0.018249005
pofadder_olivacea_x/2040_2044_a4a,0.095953179,0.035918729,17828,0.095953179,0.035918729,0.064267959,0.025503464,0.042502306,0.020138346,0.040284784,0.013718471,0.069251681,0.027293958
pofadder_olivacea_x/2040_2044_a4b,0.079893212,0.018375096,17114,0.079893212,0.018375096,0.053474979,0.015426782,0.033037055,0.013265995,0.032492949,0.009489531,0.057021053,0.015366204
pofadder_olivacea_x/2040_2044_a5a,0.082378692,0.048222352,9924,0.082378692,0.048222352,0.055337264,0.035724783,0.034113200,0.028520023,0.031925340,0.019365395,0.058974526,0.038095231
pofadder_olivacea_x/2040_2044_a5b,0.023256300,0.012426175,6392,0.023256300,0.012426175,0.023191706,0.010298101,0.008849290,0.009466821,0.013455962,0.007289642,0.019757486,0.010409868
