,Label,lumMean,lumSD,area,lwMean,lwSD,swMean,swSD
22087,Copperton_hallii_DE/1074_1077_b3,0.205787591,0.053615587,14535,0.205787591,0.053615587,0.130146303,0.030836991
22088,Copperton_hallii_DE/1074_1077_b4,0.060711198,0.02725059,9169,0.060711198,0.02725059,0.047527919,0.013408633
22089,Copperton_hallii_DE/1074_1077_b5,0.074128263,0.02999934,48926,0.074128263,0.02999934,0.052004044,0.015588331
22090,Copperton_hallii_DE/1074_1077_c1,0.174049393,0.060351534,61080,0.174049393,0.060351534,0.082792504,0.02991635
22091,Copperton_hallii_DE/1074_1077_c2,0.119777117,0.047912792,37917,0.119777117,0.047912792,0.058895667,0.021850709
22092,Copperton_hallii_DE/1074_1077_c3,0.113850303,0.032165608,14372,0.113850303,0.032165608,0.058473588,0.015238389
22093,Copperton_hallii_DE/1074_1077_c4,0.111877264,0.038087647,44388,0.111877264,0.038087647,0.056672164,0.01942964
22094,Copperton_hallii_DE/1074_1077_c5,0.133361474,0.030228605,45237,0.133361474,0.030228605,0.074471966,0.014396852
22095,Copperton_hallii_DE/1074_1077_c6,0.120117306,0.034851553,88163,0.120117306,0.034851553,0.062155922,0.016951438
22096,Copperton_hallii_DE/1074_1077_c7,0.157392661,0.045330447,45205,0.157392661,0.045330447,0.076408723,0.020609765
22097,Copperton_hallii_DE/1086_1089_a1,0.145428647,0.045003155,89456,0.145428647,0.045003155,0.093435766,0.021312361
22098,Copperton_hallii_DE/1086_1089_a2,0.137027418,0.056881326,83084,0.137027418,0.056881326,0.087995128,0.028643657
22099,Copperton_hallii_DE/1086_1089_a3,0.139225168,0.050664555,79106,0.139225168,0.050664555,0.090848172,0.025080997
22100,Copperton_hallii_DE/1086_1089_a4,0.135828429,0.051550881,94499,0.135828429,0.051550881,0.090730004,0.025376716
22101,Copperton_hallii_DE/1086_1089_b1,0.064378921,0.040280788,244296,0.064378921,0.040280788,0.052819662,0.023423903
22102,Copperton_hallii_DE/1086_1089_b2,0.147994976,0.063433621,31747,0.147994976,0.063433621,0.086984779,0.034521472
22103,Copperton_hallii_DE/1086_1089_b3,0.204980321,0.075448671,29640,0.204980321,0.075448671,0.115670421,0.038660463
22104,Copperton_hallii_DE/1086_1089_b4,0.095794166,0.028033682,1461,0.095794166,0.028033682,0.069571805,0.010731429
22105,Copperton_hallii_DE/1086_1089_c1,0.138172452,0.041343223,106602,0.138172452,0.041343223,0.073792086,0.020058934
22106,Copperton_hallii_DE/1086_1089_c2,0.112112582,0.041513537,70652,0.112112582,0.041513537,0.061454031,0.021492996
22107,Copperton_hallii_DE/1086_1089_c3,0.065055777,0.03426874,44268,0.065055777,0.03426874,0.036996856,0.01664381
22108,Copperton_hallii_DE/1086_1089_c4,0.101642828,0.033352091,36845,0.101642828,0.033352091,0.054337477,0.016331475
22109,Copperton_hallii_DE/1086_1089_c5,0.126465426,0.038519286,117772,0.126465426,0.038519286,0.067241591,0.019283339
22110,Copperton_hallii_DE/1100_1104_a1,0.076086997,0.024626937,71965,0.076086997,0.024626937,0.055321017,0.012760818
22111,Copperton_hallii_DE/1100_1104_a2,0.089464016,0.029736861,57668,0.089464016,0.029736861,0.05934442,0.0139619
22112,Copperton_hallii_DE/1100_1104_a3,0.105247225,0.035179046,54141,0.105247225,0.035179046,0.066295549,0.016773442
22113,Copperton_hallii_DE/1100_1104_a4,0.09882083,0.032313006,61707,0.09882083,0.032313006,0.064677813,0.016299911
22114,Copperton_hallii_DE/1100_1104_c1,0.117010682,0.040083736,267234,0.117010682,0.040083736,0.065725852,0.019724544
22115,Copperton_hallii_DE/1100_1104_c10,0.078380536,0.034654755,52314,0.078380536,0.034654755,0.036874213,0.016205361
22116,Copperton_hallii_DE/1100_1104_c11,0.093156858,0.04031761,84324,0.093156858,0.04031761,0.053245113,0.020142025
22117,Copperton_hallii_DE/1100_1104_c12,0.099311632,0.039829326,92139,0.099311632,0.039829326,0.052474381,0.018934263
22118,Copperton_hallii_DE/1100_1104_c13,0.074942404,0.046092979,63959,0.074942404,0.046092979,0.044865677,0.023944604
22119,Copperton_hallii_DE/1100_1104_c14,0.109701321,0.03955792,70318,0.109701321,0.03955792,0.064847976,0.019767068
22120,Copperton_hallii_DE/1100_1104_c2,0.126805659,0.047227616,42033,0.126805659,0.047227616,0.073849078,0.026427299
22121,Copperton_hallii_DE/1100_1104_c3,0.129155154,0.045332931,110342,0.129155154,0.045332931,0.077842746,0.021664059
22122,Copperton_hallii_DE/1100_1104_c4,0.120371478,0.037903094,61940,0.120371478,0.037903094,0.072858564,0.019786062
22123,Copperton_hallii_DE/1100_1104_c5,0.079188754,0.031949782,86793,0.079188754,0.031949782,0.046892228,0.016630981
22124,Copperton_hallii_DE/1100_1104_c6,0.120818275,0.035286357,40757,0.120818275,0.035286357,0.074637356,0.018254628
22125,Copperton_hallii_DE/1100_1104_c7,0.081809809,0.030509068,16827,0.081809809,0.030509068,0.053640532,0.016876451
22126,Copperton_hallii_DE/1100_1104_c8,0.070906344,0.037563805,54111,0.070906344,0.037563805,0.043182975,0.021501656
22127,Copperton_hallii_DE/1100_1104_c9,0.086261302,0.034222363,76647,0.086261302,0.034222363,0.044443526,0.018490024
22128,Copperton_hallii_DE/1113_1116_a1,0.140383972,0.044767892,73337,0.140383972,0.044767892,0.08704282,0.023188993
22129,Copperton_hallii_DE/1113_1116_a2,0.137460812,0.051386768,57431,0.137460812,0.051386768,0.080914561,0.027120794
22130,Copperton_hallii_DE/1113_1116_a3,0.129230107,0.049082137,57131,0.129230107,0.049082137,0.08153365,0.026747743
22131,Copperton_hallii_DE/1113_1116_a4,0.122523108,0.05317244,57135,0.122523108,0.05317244,0.074086916,0.029530528
22132,Copperton_hallii_DE/1113_1116_b1,0.203044572,0.077546599,90636,0.203044572,0.077546599,0.120892001,0.046120371
22133,Copperton_hallii_DE/1113_1116_c1,0.151483537,0.034195738,55347,0.151483537,0.034195738,0.073638431,0.017610809
22134,Copperton_hallii_DE/1113_1116_c10,0.093699949,0.039621524,16566,0.093699949,0.039621524,0.050404656,0.020001545
22135,Copperton_hallii_DE/1113_1116_c11,0.101580323,0.045105326,40006,0.101580323,0.045105326,0.057739209,0.021162707
22136,Copperton_hallii_DE/1113_1116_c12,0.126894404,0.036653306,67833,0.126894404,0.036653306,0.069220921,0.018698558
22137,Copperton_hallii_DE/1113_1116_c13,0.113958323,0.034443684,18512,0.113958323,0.034443684,0.064833409,0.017604914
22138,Copperton_hallii_DE/1113_1116_c14,0.114057368,0.054443319,31397,0.114057368,0.054443319,0.063117787,0.029911445
22139,Copperton_hallii_DE/1113_1116_c2,0.155901341,0.036697949,67098,0.155901341,0.036697949,0.077491763,0.018689445
22140,Copperton_hallii_DE/1113_1116_c3,0.144972107,0.047709732,22350,0.144972107,0.047709732,0.070930333,0.024651292
22141,Copperton_hallii_DE/1113_1116_c4,0.113877754,0.042639584,34523,0.113877754,0.042639584,0.056534524,0.020353257
22142,Copperton_hallii_DE/1113_1116_c5,0.13683501,0.03643949,42417,0.13683501,0.03643949,0.062569527,0.018446999
22143,Copperton_hallii_DE/1113_1116_c6,0.160655105,0.039178053,101204,0.160655105,0.039178053,0.077569288,0.020509031
22144,Copperton_hallii_DE/1113_1116_c7,0.133477176,0.043608173,38295,0.133477176,0.043608173,0.064695074,0.022615047
22145,Copperton_hallii_DE/1113_1116_c8,0.116641098,0.042331669,84495,0.116641098,0.042331669,0.062037493,0.020913002
22146,Copperton_hallii_DE/1113_1116_c9,0.096514443,0.038348227,32047,0.096514443,0.038348227,0.056323143,0.019007458
22147,Copperton_hallii_DE/1125_1128_a1,0.138535988,0.037089307,134235,0.138535988,0.037089307,0.09276851,0.019054517
22148,Copperton_hallii_DE/1125_1128_a2,0.130238136,0.039059734,117607,0.130238136,0.039059734,0.088469314,0.021037253
22149,Copperton_hallii_DE/1125_1128_a3,0.130327214,0.034288341,120982,0.130327214,0.034288341,0.08913305,0.018704399
22150,Copperton_hallii_DE/1125_1128_a4,0.120801002,0.035568477,103508,0.120801002,0.035568477,0.083297168,0.019998932
22151,Copperton_hallii_DE/1125_1128_b1,0.271772663,0.085940923,7054,0.271772663,0.085940923,0.16209788,0.047854122
22152,Copperton_hallii_DE/1125_1128_b2,0.05948761,0.018527953,29007,0.05948761,0.018527953,0.052819193,0.010780091
22153,Copperton_hallii_DE/1125_1128_b3,0.029529615,0.01754467,31671,0.029529615,0.01754467,0.033447545,0.010678363
22154,Copperton_hallii_DE/1125_1128_c1,0.114367028,0.034442749,40724,0.114367028,0.034442749,0.066632218,0.018076538
22155,Copperton_hallii_DE/1125_1128_c2,0.088973337,0.028458243,33328,0.088973337,0.028458243,0.055130287,0.015118327
22156,Copperton_hallii_DE/1125_1128_c3,0.106617769,0.032460339,23504,0.106617769,0.032460339,0.06166816,0.016548199
22157,Copperton_hallii_DE/1125_1128_c4,0.088420591,0.025536918,30928,0.088420591,0.025536918,0.054508644,0.012787549
22158,Copperton_hallii_DE/1125_1128_c5,0.121187241,0.028224978,38500,0.121187241,0.028224978,0.068500133,0.014405971
22159,Copperton_hallii_DE/1125_1128_c6,0.098456667,0.037763944,23056,0.098456667,0.037763944,0.065070604,0.020187753
22160,Copperton_hallii_DE/1125_1128_c7,0.12987477,0.035024528,53531,0.12987477,0.035024528,0.075604274,0.018029657
22161,Copperton_hallii_DE/1125_1128_c8,0.1022514,0.027407069,30037,0.1022514,0.027407069,0.058844079,0.01445573
22162,Copperton_hallii_DE/1125_1128_c9,0.078084103,0.028583381,27822,0.078084103,0.028583381,0.048734572,0.01454891
22163,Copperton_hallii_DE/1146_1149_a1,0.183800923,0.057970391,67404,0.183800923,0.057970391,0.115975785,0.03039643
22164,Copperton_hallii_DE/1146_1149_a2,0.17934832,0.055715243,49821,0.17934832,0.055715243,0.111607155,0.030518816
22165,Copperton_hallii_DE/1146_1149_a3,0.172298,0.052996767,52009,0.172298,0.052996767,0.109935712,0.031467668
22166,Copperton_hallii_DE/1146_1149_a4,0.17263305,0.065597531,52547,0.17263305,0.065597531,0.112136423,0.040593722
22167,Copperton_hallii_DE/1146_1149_b1,0.076103228,0.018902284,177964,0.076103228,0.018902284,0.056651809,0.009712375
22168,Copperton_hallii_DE/1146_1149_b2,0.329318399,0.112778843,118923,0.329318399,0.112778843,0.203926904,0.062125231
22169,Copperton_hallii_DE/1146_1149_b3,0.092104279,0.018796981,26402,0.092104279,0.018796981,0.069233916,0.009357585
22170,Copperton_hallii_DE/1146_1149_b4,0.337854397,0.10949588,40016,0.337854397,0.10949588,0.219821316,0.07165699
22171,Copperton_hallii_DE/1146_1149_b5,0.208603613,0.092874246,129879,0.208603613,0.092874246,0.136343691,0.055492032
22172,Copperton_hallii_DE/1146_1149_c1,0.127693239,0.043159096,64236,0.127693239,0.043159096,0.063129424,0.022762159
22173,Copperton_hallii_DE/1146_1149_c2,0.116892349,0.035504289,64084,0.116892349,0.035504289,0.059865489,0.019759487
22174,Copperton_hallii_DE/1146_1149_c3,0.110592358,0.04493155,57001,0.110592358,0.04493155,0.060096487,0.022048363
22175,Copperton_hallii_DE/1146_1149_c4,0.139294657,0.046574784,90900,0.139294657,0.046574784,0.071913812,0.023617834
22176,Copperton_hallii_DE/1146_1149_c5,0.070102513,0.028510503,35276,0.070102513,0.028510503,0.044694752,0.015019489
22177,Copperton_hallii_DE/1146_1149_c6,0.117041976,0.052426441,70791,0.117041976,0.052426441,0.06508523,0.028491444
22178,Copperton_hallii_DE/1146_1149_c7,0.121817955,0.04077076,53655,0.121817955,0.04077076,0.05971666,0.021313772
22179,Copperton_hallii_DE/1146_1149_p1,0.076103228,0.018902284,177964,0.076103228,0.018902284,0.056651809,0.009712375
22180,Copperton_hallii_DE/1158_1161_a1,0.196435194,0.068344961,88156,0.196435194,0.068344961,0.115737761,0.0318832
22181,Copperton_hallii_DE/1158_1161_a2,0.201654203,0.081146331,82838,0.201654203,0.081146331,0.118644387,0.03809071
22182,Copperton_hallii_DE/1158_1161_a3,0.211549868,0.074845016,68662,0.211549868,0.074845016,0.117724558,0.033197409
22183,Copperton_hallii_DE/1158_1161_a4,0.19096957,0.084373611,79919,0.19096957,0.084373611,0.116910555,0.040293083
22184,Copperton_hallii_DE/1158_1161_b1,0.281607195,0.06811207,4930,0.281607195,0.06811207,0.135750079,0.033793392
22185,Copperton_hallii_DE/1158_1161_b2,0.094571519,0.034842102,128529,0.094571519,0.034842102,0.065687975,0.018885497
22186,Copperton_hallii_DE/1158_1161_b3,0.100661514,0.03723767,36776,0.100661514,0.03723767,0.06364909,0.015368665
22187,Copperton_hallii_DE/1158_1161_b4,0.306744389,0.069714164,12034,0.306744389,0.069714164,0.164094906,0.033013036
22188,Copperton_hallii_DE/1158_1161_b5,0.17920248,0.084607863,36915,0.17920248,0.084607863,0.104634209,0.04233024
22189,Copperton_hallii_DE/1158_1161_c1,0.154581855,0.042799948,21987,0.154581855,0.042799948,0.06975835,0.018444597
22190,Copperton_hallii_DE/1158_1161_c2,0.3086018,0.075167087,54594,0.3086018,0.075167087,0.14280621,0.032862438
22191,Copperton_hallii_DE/1158_1161_c3,0.136492831,0.05278108,67158,0.136492831,0.05278108,0.067027774,0.021513739
22192,Copperton_hallii_DE/1158_1161_c4,0.124084224,0.04235903,25157,0.124084224,0.04235903,0.061664833,0.018535735
22193,Copperton_hallii_DE/1158_1161_c5,0.104775861,0.044325596,25924,0.104775861,0.044325596,0.046684319,0.018586368
22194,Copperton_hallii_DE/1158_1161_c6,0.14029027,0.055261979,77211,0.14029027,0.055261979,0.067202965,0.025079979
22195,Copperton_hallii_DE/1158_1161_c7,0.066197891,0.0410909,26921,0.066197891,0.0410909,0.034537852,0.01666575
22196,Copperton_hallii_DE/1158_1161_c8,0.166516185,0.042961493,18794,0.166516185,0.042961493,0.081665959,0.019288858
22197,Copperton_hallii_DE/1164_1167_a1,0.155554252,0.049218136,20199,0.155554252,0.049218136,0.103196998,0.022948457
22198,Copperton_hallii_DE/1164_1167_a2,0.134228087,0.049289756,20753,0.134228087,0.049289756,0.092879038,0.026272912
22199,Copperton_hallii_DE/1164_1167_a3,0.121799056,0.032324026,26376,0.121799056,0.032324026,0.082144606,0.018133873
22200,Copperton_hallii_DE/1164_1167_b1,0.170875478,0.036541714,210030,0.170875478,0.036541714,0.114851344,0.020476896
22201,Copperton_hallii_DE/1164_1167_b10,0.325780061,0.131017202,25838,0.325780061,0.131017202,0.208080361,0.063024297
22202,Copperton_hallii_DE/1164_1167_b11,0.302076468,0.096446435,129983,0.302076468,0.096446435,0.174855296,0.055942787
22203,Copperton_hallii_DE/1164_1167_b2,0.097046594,0.041788876,554228,0.097046594,0.041788876,0.077950838,0.025280317
22204,Copperton_hallii_DE/1164_1167_b3,0.267969951,0.11332632,165120,0.267969951,0.11332632,0.150278195,0.062262208
22205,Copperton_hallii_DE/1164_1167_b4,0.329132171,0.095461848,102440,0.329132171,0.095461848,0.185613417,0.049486318
22206,Copperton_hallii_DE/1164_1167_b5,0.294634881,0.068645204,3939,0.294634881,0.068645204,0.181663942,0.041446233
22207,Copperton_hallii_DE/1164_1167_b6,0.039371383,0.02428185,584427,0.039371383,0.02428185,0.03927029,0.015631577
22208,Copperton_hallii_DE/1164_1167_b7,0.092701088,0.035905214,552213,0.092701088,0.035905214,0.068348297,0.021317992
22209,Copperton_hallii_DE/1164_1167_b8,0.279843511,0.074227937,88938,0.279843511,0.074227937,0.212237296,0.054885575
22210,Copperton_hallii_DE/1164_1167_b9,0.415095112,0.163543987,49534,0.415095112,0.163543987,0.275578326,0.106777313
22211,Copperton_hallii_DE/1164_1167_c1,0.125744936,0.036978112,38235,0.125744936,0.036978112,0.066372995,0.018806752
22212,Copperton_hallii_DE/1164_1167_c2,0.152539255,0.045795919,36421,0.152539255,0.045795919,0.07335014,0.023477091
22213,Copperton_hallii_DE/1164_1167_c3,0.152687951,0.04166189,18337,0.152687951,0.04166189,0.078524162,0.019178203
22214,Copperton_hallii_DE/1170_1173_a1,0.117641273,0.036829368,94834,0.117641273,0.036829368,0.076114144,0.017159964
22215,Copperton_hallii_DE/1170_1173_a2,0.121664122,0.062229401,81509,0.121664122,0.062229401,0.078341139,0.030546171
22216,Copperton_hallii_DE/1170_1173_a3,0.119958806,0.054736478,84873,0.119958806,0.054736478,0.078466287,0.026992622
22217,Copperton_hallii_DE/1170_1173_a4,0.117279498,0.060299659,100963,0.117279498,0.060299659,0.076841334,0.031757547
22218,Copperton_hallii_DE/1170_1173_b1,0.2673545,0.128220782,320772,0.2673545,0.128220782,0.154161802,0.072690719
22219,Copperton_hallii_DE/1170_1173_b2,0.134984009,0.059191402,337119,0.134984009,0.059191402,0.084004689,0.030522661
22220,Copperton_hallii_DE/1170_1173_b3,0.027540394,0.017699805,310995,0.027540394,0.017699805,0.03115266,0.008611777
22221,Copperton_hallii_DE/1170_1173_b4,0.385571018,0.083950351,179658,0.385571018,0.083950351,0.232860981,0.046522803
22222,Copperton_hallii_DE/1170_1173_b5,0.139954995,0.049689108,5370,0.139954995,0.049689108,0.100663042,0.022932526
22223,Copperton_hallii_DE/1170_1173_b6,0.334205026,0.074942366,60405,0.334205026,0.074942366,0.197472751,0.049779693
22224,Copperton_hallii_DE/1170_1173_c1,0.068120791,0.036739692,44220,0.068120791,0.036739692,0.037397846,0.017675375
22225,Copperton_hallii_DE/1170_1173_c2,0.079736215,0.039259859,43367,0.079736215,0.039259859,0.055230842,0.021102193
22226,Copperton_hallii_DE/1170_1173_c3,0.064124709,0.041113685,57249,0.064124709,0.041113685,0.046469294,0.023246668
22227,Copperton_hallii_DE/1170_1173_c4,0.09946005,0.051773376,38847,0.09946005,0.051773376,0.053274959,0.023597056
22228,Copperton_hallii_DE/1170_1173_c5,0.065640786,0.040206602,86583,0.065640786,0.040206602,0.033959308,0.01878923
22229,Copperton_hallii_DE/1170_1173_c6,0.05472459,0.032446725,67545,0.05472459,0.032446725,0.033468567,0.01560124
22230,Copperton_hallii_DE/1176_1179_a1,0.128840174,0.034986894,38457,0.128840174,0.034986894,0.074603552,0.01396915
22231,Copperton_hallii_DE/1176_1179_a2,0.133351195,0.046933402,48923,0.133351195,0.046933402,0.080506989,0.020892162
22232,Copperton_hallii_DE/1176_1179_a3,0.128888087,0.036062946,48407,0.128888087,0.036062946,0.076380046,0.013221868
22233,Copperton_hallii_DE/1176_1179_a4,0.130921541,0.043389178,65996,0.130921541,0.043389178,0.081959625,0.019675598
22234,Copperton_hallii_DE/1176_1179_b1,0.040744715,0.026395336,258575,0.040744715,0.026395336,0.0411501,0.016025587
22235,Copperton_hallii_DE/1176_1179_b2,0.18292191,0.067852175,1078,0.18292191,0.067852175,0.097847932,0.032588403
22236,Copperton_hallii_DE/1176_1179_b3,0.257506079,0.061235023,48219,0.257506079,0.061235023,0.143735659,0.031344344
22237,Copperton_hallii_DE/1176_1179_b4,0.314043792,0.086912525,1286,0.314043792,0.086912525,0.182920385,0.048973455
22238,Copperton_hallii_DE/1176_1179_b5,0.042146128,0.018774672,23209,0.042146128,0.018774672,0.048599795,0.011709783
22239,Copperton_hallii_DE/1176_1179_b6,0.272691145,0.094603282,84262,0.272691145,0.094603282,0.174758389,0.05833573
22240,Copperton_hallii_DE/1176_1179_b7,0.260944368,0.072589346,21583,0.260944368,0.072589346,0.156926564,0.039809437
22241,Copperton_hallii_DE/1176_1179_b8,0.237869771,0.13287336,19179,0.237869771,0.13287336,0.149066187,0.076878975
22242,Copperton_hallii_DE/1176_1179_c1,0.091265856,0.042186785,44286,0.091265856,0.042186785,0.052047754,0.021509363
22243,Copperton_hallii_DE/1176_1179_c2,0.081717433,0.03719171,19982,0.081717433,0.03719171,0.04685145,0.018390366
22244,Copperton_hallii_DE/1176_1179_c3,0.108426754,0.07169686,26424,0.108426754,0.07169686,0.068612396,0.040562976
22245,Copperton_hallii_DE/1176_1179_c4,0.088303253,0.045507798,53256,0.088303253,0.045507798,0.049353728,0.027256808
22246,Copperton_hallii_DE/1176_1179_c5,0.094318459,0.055712212,32417,0.094318459,0.055712212,0.053872997,0.033459336
22247,Copperton_hallii_DE/1176_1179_c6,0.090365934,0.042426835,78219,0.090365934,0.042426835,0.05124966,0.022934994
22248,Copperton_hallii_DE/1182_1184_a2,0.109323343,0.040139788,46172,0.109323343,0.040139788,0.063609295,0.01996257
22249,Copperton_hallii_DE/1182_1184_a3,0.113090968,0.038505187,43785,0.113090968,0.038505187,0.067750878,0.018449466
22250,Copperton_hallii_DE/1182_1184_a4,0.10713148,0.040073067,38544,0.10713148,0.040073067,0.061529676,0.017607525
22251,Copperton_hallii_DE/1182_1184_b2,0.052977435,0.028129991,176616,0.052977435,0.028129991,0.052793399,0.020243088
22252,Copperton_hallii_DE/1182_1184_b3,0.251048403,0.068697094,4182,0.251048403,0.068697094,0.132992331,0.036154424
